timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527358205424,21213,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-146,text,true,,322,156,9,91,21213,0,418
1527358215924,11344,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-153,text,true,,322,156,8,85,11344,0,438
1527358217424,10730,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-154,text,true,,322,156,8,89,10730,0,413
1527358218924,11490,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-155,text,true,,322,156,8,82,11490,0,423
1527358220424,10862,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-156,text,true,,322,156,8,89,10862,0,431
1527358221900,10774,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-157,text,true,,322,156,8,88,10774,0,416
1527358223396,10703,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-158,text,true,,322,156,8,90,10703,0,420
1527358224896,10731,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-159,text,true,,322,156,8,91,10731,0,428
1527358227926,10646,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-161,text,true,,322,156,9,92,10646,0,423
1527358226396,12305,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-160,text,true,,322,156,8,91,12305,0,423
1527358229426,10982,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-162,text,true,,322,156,8,88,10982,0,419
1527358230925,10737,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-163,text,true,,322,156,8,90,10737,0,446
1527358232425,10615,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-164,text,true,,322,156,8,89,10615,0,490
1527358233926,10790,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-165,text,true,,322,156,8,88,10790,0,425
1527358235425,10432,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-166,text,true,,322,156,7,85,10432,0,431
1527358236895,10968,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-167,text,true,,322,156,8,91,10968,0,419
1527358239895,11901,https://calfibonaccirecur.azurewebsites.net/api/calcFibonacci,200,OK,Thread Group 10-169,text,true,,322,156,9,87,11901,0,429
